cap1,cap2,ev,gt,video_id
The person who opens the door with a kick is also the one who is stabbing the tire.,The person who opens the door with a kick is also the one who walks forward with an attitude.,"[""Ev1"",""Ev2"",""Ev2""]",cap2,v_1shru4620TE_seg_130_140
The person who is walking casually alongside the fence is also the one who is pointing down at the camera man.,The person who is walking casually alongside the fence is also the one who is opening the gate quickly.,"[""Ev2"",""Ev4"",""Ev4""]",cap1,v_XxWjAkr7ujk_seg_25_35
The person who looks curiously ahead at an old man is also the one who is happily talking to the younger man in front of the old man.,The person who looks curiously ahead at an old man is also the one who leans aside to get closer to the old man.,"[""Ev2"",""Ev3"",""Ev3""]",cap2,v_rsHK7n7hVBQ_seg_15_25
The person who looks downwards while leaning over the edge is also the one who is glowing softly.,The person who looks downwards while leaning over the edge is also the one who is climbing down the wall.,"[""Ev2"",""Ev5"",""Ev5""]",cap2,v_B_DMSu-NVZ8_seg_105_115
The person who turns herself around to get something is also the one who nods her head in agreement.,The person who turns herself around to get something is also the one who grabs a record sleeve to look through it.,"[""Ev2"",""Ev4"",""Ev4""]",cap2,v_WVed9LPelUw_seg_35_45
"The person who peers down at the counters, looking for something is also the one who opens a cabinet to look for something.","The person who peers down at the counters, looking for something is also the one who is looking down at the countertop, standing with his hands on his hips.","[""Ev4"",""Ev5"",""Ev5""]",cap1,v_oZ-BCSM4O8g_seg_15_25
"The person who is carrying a stick up in his hand, intending to use it to beat an enemy is also the one who is hitting a window with his fist while in a rage.","The person who is carrying a stick up in his hand, intending to use it to beat an enemy is also the one who is swinging a stick forward with little skill.","[""Ev1"",""Ev5"",""Ev5""]",cap2,v_KsmXx3hB968_seg_135_145
The person who is talking to someone on the phone is also the one who casually grabs a drink from the table.,The person who is talking to someone on the phone is also the one who is talking to the man in white casually.,"[""Ev1"",""Ev3"",""Ev3""]",cap1,v_g425SDBoDBI_seg_80_90
The person who is slicing open the man's hand in his jean shirt is also the one who turns her head towards the front of her body to continue cutting.,"The person who is slicing open the man's hand in his jean shirt is also the one who is grabbing the other woman by the hand, trying to take away the knife.","[""Ev3"",""Ev5"",""Ev5""]",cap1,v_VtEOGd7tD9o_seg_45_55
"The person who is talking to a woman, gesturing as he speaks is also the one who is yelling over the phone to the person on the other end.","The person who is talking to a woman, gesturing as he speaks is also the one who gestures towards the desk.","[""Ev2"",""Ev3"",""Ev3""]",cap2,v_E1e4f8YdkLg_seg_25_35
"The person who is sliding down is also the one who is crying, looking scared.",The person who is sliding down is also the one who is shouting to a person in a red coat.,"[""Ev2"",""Ev4"",""Ev4""]",cap2,v_UepHO767tO8_seg_75_85
The person who looks quickly to the left is also the one who is covering the peep hole.,The person who looks quickly to the left is also the one who peeks forward through the peep hole.,"[""Ev1"",""Ev4"",""Ev4""]",cap2,v_WzBS3IIb-vg_seg_30_40
The person who is removing sunglasses from a man with curly hair is also the one who quickly grabs a metal thing from the car.,The person who is removing sunglasses from a man with curly hair is also the one who is peeking down.,"[""Ev2"",""Ev4"",""Ev4""]",cap1,v_Tsk9gCcchg8_seg_90_100
The person who sees a man in a gray jacket over there is also the one who grabs the rope to look at it.,"The person who sees a man in a gray jacket over there is also the one who looks up, trying to catch his breath.","[""Ev2"",""Ev5"",""Ev5""]",cap2,v_TMe71Lvy1lA_seg_20_30
The person who turns her head behind her to look at a guy is also the one who is smiling friendly at the blue shirt guy.,"The person who turns her head behind her to look at a guy is also the one who taps him, the blue shirt guy, with her hand.","[""Ev4"",""Ev5"",""Ev5""]",cap1,v_aaaIdkgVahY_seg_50_60
The person who stares quietly forward at the room is also the one who is lighting a puffer stick by sucking in air.,The person who stares quietly forward at the room is also the one who is leaving the kitchen on foot.,"[""Ev2"",""Ev4"",""Ev4""]",cap1,v_lgwJVRwJn3k_seg_65_75
The person who leaps over the window to quickly enter the house is also the one who is holding a shotgun.,"The person who leaps over the window to quickly enter the house is also the one who is holding the boy with short hair in front of his body to restrain him, while covering his face.","[""Ev1"",""Ev4"",""Ev4""]",cap1,v_6lRIgVCdLP4_seg_75_85
The person who is holding her head together to comfort herself is also the one who is running towards the house to get inside with a girl.,The person who is holding her head together to comfort herself is also the one who is exiting the man's car.,"[""Ev1"",""Ev4"",""Ev4""]",cap1,v_hw8D5KSx5p4_seg_70_80
"The person who quickly opens a computer case is also the one who taps him, the blue shirt guy, with her hand.",The person who quickly opens a computer case is also the one who is smiling friendly at the blue shirt guy.,"[""Ev2"",""Ev5"",""Ev5""]",cap2,v_aaaIdkgVahY_seg_50_60
"The person who is driving his car down the highway while talking on the phone is also the one who is nodding, moving his head up and down.",The person who is driving his car down the highway while talking on the phone is also the one who speaks to a woman as he drives at high speed.,"[""Ev1"",""Ev5"",""Ev5""]",cap2,v_1YrG1iLwEWk_seg_5_15
"The person who holds a dirty cloth up on the edge in front of some trees is also the one who is staring down at the man lying on the ground and biting on a belt, looking concerned.",The person who holds a dirty cloth up on the edge in front of some trees is also the one who is carefully covering a stone near the firepit.,"[""Ev3"",""Ev4"",""Ev4""]",cap2,v_3i76M1f3nB4_seg_65_75
"The person who is talking on the phone is also the one who is looking toward the staircase while talking on the phone, not focusing on anything in particular.",The person who is talking on the phone is also the one who is talking to the person standing behind him while pointing a finger.,"[""Ev4"",""Ev5"",""Ev5""]",cap1,v_74256F5BtiI_seg_110_120
"The person who is looking down at the floor, searching is also the one who is smiling friendly at the blue shirt guy.","The person who is looking down at the floor, searching is also the one who taps him, the blue shirt guy, with her hand.","[""Ev3"",""Ev5"",""Ev5""]",cap1,v_aaaIdkgVahY_seg_50_60
The person who is turning around to leave is also the one who is tossing the package rudely onto the desk.,The person who is turning around to leave is also the one who reaches forward with his hand to press the button on the wall.,"[""Ev1"",""Ev5"",""Ev5""]",cap2,v_9LglzW3HFyg_seg_30_40
The person who is casually setting a box to the side is also the one who plods forward.,The person who is casually setting a box to the side is also the one who is staring seriously at the man in a dark jacket.,"[""Ev3"",""Ev5"",""Ev5""]",cap1,v_vVaBlzQzmjQ_seg_120_130
The person who is pulling a shirt back around a man's neck is also the one who is pushing a man with dark hair down forcefully.,The person who is pulling a shirt back around a man's neck is also the one who is looking up at the man standing in front of him with fear.,"[""Ev1"",""Ev3"",""Ev3""]",cap1,v_q3Vvto0REuc_seg_30_40
The person who looks curiously forwards at the abyss is also the one who is turning his body backwards to see what is going on.,The person who looks curiously forwards at the abyss is also the one who speaks intently to the men in white hoods.,"[""Ev2"",""Ev3"",""Ev3""]",cap2,v_bcokL59jeqU_seg_65_75
The person who is screaming in a scared manner is also the one who is backing away.,The person who is screaming in a scared manner is also the one who is wielding a knife.,"[""Ev1"",""Ev2"",""Ev2""]",cap1,v_A63kIf5CfgE_seg_70_80
The person who speaks to the man with dark hair as he hangs from the side of the ring is also the one who is shooting spider webs up onto the bars above the rink.,The person who speaks to the man with dark hair as he hangs from the side of the ring is also the one who jumps up.,"[""Ev2"",""Ev5"",""Ev5""]",cap1,v_UDSfJaVC0KY_seg_110_120
The person who is removing his coat from his chair is also the one who is dressing himself in his coat after standing up.,The person who is removing his coat from his chair is also the one who is slowly walking around the table.,"[""Ev2"",""Ev4"",""Ev4""]",cap2,v_jlcZPO2FhGE_seg_80_90
"The person who is talking to a man in a leather jacket, speaking with wide eyes, right in front of him is also the one who nods.","The person who is talking to a man in a leather jacket, speaking with wide eyes, right in front of him is also the one who is drinking beer from the container in his hand, drawing it away from his lips afterwards.","[""Ev3"",""Ev5"",""Ev5""]",cap1,v_bCAXuyqUJzs_seg_25_35
The person who is pulling a shirt back around a man's neck is also the one who is aiming his gun at a man with dark hair.,The person who is pulling a shirt back around a man's neck is also the one who is looking up at the man standing in front of him with fear.,"[""Ev1"",""Ev4"",""Ev4""]",cap1,v_q3Vvto0REuc_seg_30_40
The person who is angrily pushing the person in the white shirt down is also the one who is scuffling on a golf course.,The person who is angrily pushing the person in the white shirt down is also the one who is crawling towards the clubhouse.,"[""Ev2"",""Ev3"",""Ev3""]",cap1,v_6a0at61sWkE_seg_60_70
