cap1,cap2,ev,gt,video_id
"First, In the cockpit, the controls are flashing on and off as they shake. Then, Inside an airplane, the man with dark hair quickly enters the cockpit.","First, Inside an airplane, the man with dark hair quickly enters the cockpit. Then, In the cockpit, the controls are flashing on and off as they shake.","[""Ev3"",""Ev5""]",cap1,v_UJ_zLBr1NxE_seg_40_50
"First, Outdoors, a woman with red hair struggles with the two men as they harass her. Then, In a hall, a man wearing a coat peers searchingly outside.","First, In a hall, a man wearing a coat peers searchingly outside. Then, Outdoors, a woman with red hair struggles with the two men as they harass her.","[""Ev3"",""Ev5""]",cap2,v_JtFkc9jD5KI_seg_45_55
"First, The fireman is placing an oxygen mask on the injured fireman's face to help him breathe. Then, In a burning building, an injured fireman stares down at the flames with tears in his eyes.","First, In a burning building, an injured fireman stares down at the flames with tears in his eyes. Then, The fireman is placing an oxygen mask on the injured fireman's face to help him breathe.","[""Ev3"",""Ev5""]",cap1,v_BkvVBZwXVhg_seg_135_145
"First, The woman in green dress is leaving the adjoining room. Then, In an apartment hallway, a man in a t-shirt is explaining something.","First, In an apartment hallway, a man in a t-shirt is explaining something. Then, The woman in green dress is leaving the adjoining room.","[""Ev1"",""Ev3""]",cap1,v_0mmSi-63Y9U_seg_95_105
"First, On the street, a man with a yellow hat drives a cab up to a house, stopping along the way. Then, In a cab, the man with a yellow hat is laughing maniacally at the look on the man's face in the backseat.","First, In a cab, the man with a yellow hat is laughing maniacally at the look on the man's face in the backseat. Then, On the street, a man with a yellow hat drives a cab up to a house, stopping along the way.","[""Ev1"",""Ev4""]",cap2,v_K0zvX6AGd7Q_seg_110_120
"First, In the living room, the man in a work shirt is insisting on a response. Then, In the living room, a man in a work shirt is listening defiantly to the woman with hair in a bun.","First, In the living room, a man in a work shirt is listening defiantly to the woman with hair in a bun. Then, In the living room, the man in a work shirt is insisting on a response.","[""Ev1"",""Ev4""]",cap2,v_wpQ4R1jlFHs_seg_115_125
"First, In a motel, a woman in a white shirt is roughly pushing a man in a suit towards a motel room. Then, A woman in a white shirt is rudely grabbing a photograph from a woman in black's hands.","First, A woman in a white shirt is rudely grabbing a photograph from a woman in black's hands. Then, In a motel, a woman in a white shirt is roughly pushing a man in a suit towards a motel room.","[""Ev1"",""Ev4""]",cap2,v_ERw4l461lhU_seg_100_110
"First, In the bathroom, the girl in the navy jacket is gesturing. Then, In the bathroom, a drunk girl in a navy jacket is screaming.","First, In the bathroom, a drunk girl in a navy jacket is screaming. Then, In the bathroom, the girl in the navy jacket is gesturing.","[""Ev1"",""Ev5""]",cap2,v_yHw5A9BAZ98_seg_35_45
"First, A man is grabbing the bag on the suitcase in order to remove it. Then, At the train station, a kid is shouting to a man.","First, At the train station, a kid is shouting to a man. Then, A man is grabbing the bag on the suitcase in order to remove it.","[""Ev1"",""Ev3""]",cap2,v_t1TC-pegncQ_seg_60_70
"First, In a bedroom, a man in a blue shirt is ripping the woman's shirt apart with his hands. Then, In a bedroom, a woman with long hair quickly pushes a man in a blue shirt down onto a bed.","First, In a bedroom, a woman with long hair quickly pushes a man in a blue shirt down onto a bed. Then, In a bedroom, a man in a blue shirt is ripping the woman's shirt apart with his hands.","[""Ev2"",""Ev5""]",cap2,v_t4fqGbC2mQM_seg_25_35
"First, In the front yard of a home, a man in yellow and black is choking a man in a tan suit. Then, In the front yard of a home, a man in a tan suit strikes a man in yellow and black with a mailbox.","First, In the front yard of a home, a man in a tan suit strikes a man in yellow and black with a mailbox. Then, In the front yard of a home, a man in yellow and black is choking a man in a tan suit.","[""Ev1"",""Ev5""]",cap1,v_BFeuE0wAHnI_seg_90_100
"First, On a concrete floor, a person wearing a blue jacket examines a man with a bloody cast on his hand while standing near him. Then, The man with a bloody cast on his hand is laying himself down on the ground.","First, The man with a bloody cast on his hand is laying himself down on the ground. Then, On a concrete floor, a person wearing a blue jacket examines a man with a bloody cast on his hand while standing near him.","[""Ev1"",""Ev3""]",cap2,v_AMuVqFvM2Rs_seg_100_110
"First, Above the city, the boy screams fearfully as he falls. Then, The girl is holding the boy in her hand, keeping him from falling by grasping him below her.","First, The girl is holding the boy in her hand, keeping him from falling by grasping him below her. Then, Above the city, the boy screams fearfully as he falls.","[""Ev3"",""Ev5""]",cap2,v_v2KtG9kFZOI_seg_85_95
"First, On a boat, a man with curly hair jumps onto the deck. Then, On a boat, a man with curly hair briefly touches the yellow barrels with his hand.","First, On a boat, a man with curly hair briefly touches the yellow barrels with his hand. Then, On a boat, a man with curly hair jumps onto the deck.","[""Ev1"",""Ev4""]",cap1,v_CwdGYMM2bHM_seg_75_85
"First, In a bedroom, the boy in a blue shirt is listening casually to the girl in a patterned dress. Then, In a bedroom, a boy in a blue shirt is casually playing make believe with figures on the floor.","First, In a bedroom, a boy in a blue shirt is casually playing make believe with figures on the floor. Then, In a bedroom, the boy in a blue shirt is listening casually to the girl in a patterned dress.","[""Ev1"",""Ev3""]",cap2,v_N0gOaE92ogg_seg_95_105
"First, In an office, a woman in a fur jacket is stretching her body upwards. Then, In an office, a dark-haired man in a black outfit stares intently at a woman in a fur jacket ahead of him.","First, In an office, a dark-haired man in a black outfit stares intently at a woman in a fur jacket ahead of him. Then, In an office, a woman in a fur jacket is stretching her body upwards.","[""Ev1"",""Ev5""]",cap2,v_j6IS8ftaiKg_seg_80_90
"First, A naked man is reading a tag with information in his hands. Then, A naked man hesitates in a morgue.","First, A naked man hesitates in a morgue. Then, A naked man is reading a tag with information in his hands.","[""Ev1"",""Ev5""]",cap2,v_1Ltz-vQPqgo_seg_45_55
"First, A man in a white shirt is chaotically placing a chair on the ground. Then, A man in a white shirt is pulling a red cloth down onto the floor.","First, A man in a white shirt is pulling a red cloth down onto the floor. Then, A man in a white shirt is chaotically placing a chair on the ground.","[""Ev1"",""Ev5""]",cap2,v_XPUqjed6k4s_seg_100_110
"First, Inside a house, a woman in a black jacket is hurrying the woman in a checkered shirt forwards to escape. Then, Outside a house, a woman in a black jacket is yelling at a woman in a checkered shirt.","First, Outside a house, a woman in a black jacket is yelling at a woman in a checkered shirt. Then, Inside a house, a woman in a black jacket is hurrying the woman in a checkered shirt forwards to escape.","[""Ev1"",""Ev5""]",cap2,v_1shru4620TE_seg_105_115
"First, On the rooftoop, a goat is chewing on a rope. Then, Between two buildings, a man in a brown outfit is hanging himself from a rope in mid-air.","First, Between two buildings, a man in a brown outfit is hanging himself from a rope in mid-air. Then, On the rooftoop, a goat is chewing on a rope.","[""Ev1"",""Ev3""]",cap1,v_hqslb1FVoQQ_seg_105_115
"First, In a bedroom, the dog is licking the girl in pink. Then, In a bedroom, the dog is climbing up the books.","First, In a bedroom, the dog is climbing up the books. Then, In a bedroom, the dog is licking the girl in pink.","[""Ev1"",""Ev3""]",cap2,v_85A2rWA5O3o_seg_120_130
"First, Outside, a man wearing a skirt is throwing a shield onto the floor in anger. Then, A monster punches a man wearing a skirt in the face.","First, A monster punches a man wearing a skirt in the face. Then, Outside, a man wearing a skirt is throwing a shield onto the floor in anger.","[""Ev2"",""Ev4""]",cap2,v_CJBoHk_Ld1g_seg_15_25
"First, A man in a white shirt grabs the man in a suit by the arm to help him up. Then, In a house, the man in suit stumbles forward.","First, In a house, the man in suit stumbles forward. Then, A man in a white shirt grabs the man in a suit by the arm to help him up.","[""Ev2"",""Ev5""]",cap1,v_mtkuDgE-qOI_seg_80_90
"First, In a fenced enclosure, the man with a dagger jumps backward. Then, In a fenced enclosure, a man with a dagger struggles with a man with a spear as he throws a net towards him.","First, In a fenced enclosure, a man with a dagger struggles with a man with a spear as he throws a net towards him. Then, In a fenced enclosure, the man with a dagger jumps backward.","[""Ev3"",""Ev5""]",cap2,v_zCLyLBrugD0_seg_20_30
"First, In the living room, the woman in a black jacket is removing her sunglasses from her eyes. Then, In a foyer, the woman in a black jacket opens the door with a kick.","First, In a foyer, the woman in a black jacket opens the door with a kick. Then, In the living room, the woman in a black jacket is removing her sunglasses from her eyes.","[""Ev1"",""Ev3""]",cap2,v_1shru4620TE_seg_130_140
"First, Inside a warehouse, a blonde woman quickly tosses a gun into the car. Then, Inside a warehouse, a blonde woman is staring out of breath to her left at a woman with a ponytail.","First, Inside a warehouse, a blonde woman is staring out of breath to her left at a woman with a ponytail. Then, Inside a warehouse, a blonde woman quickly tosses a gun into the car.","[""Ev3"",""Ev5""]",cap1,v_T7-sw9PhQec_seg_145_155
"First, In the desert, a blonde woman is quickly fixing a gun so she can shoot it. Then, In the desert, men in black are restraining the blonde woman.","First, In the desert, men in black are restraining the blonde woman. Then, In the desert, a blonde woman is quickly fixing a gun so she can shoot it.","[""Ev1"",""Ev5""]",cap1,v_2MxnokvI6c0_seg_155_165
"First, At the ranch, the man in a beige vest is brushing his face across. Then, At a ranch, a man in a hat is assisting a man in a beige vest.","First, At a ranch, a man in a hat is assisting a man in a beige vest. Then, At the ranch, the man in a beige vest is brushing his face across.","[""Ev1"",""Ev4""]",cap1,v_pwqOYWnLxBo_seg_75_85
"First, In a camera shop, a man in a blue shirt gives a camera to a man in a plaid shirt. Then, In a camera shop, a man in a plaid shirt is twisting a camera.","First, In a camera shop, a man in a plaid shirt is twisting a camera. Then, In a camera shop, a man in a blue shirt gives a camera to a man in a plaid shirt.","[""Ev3"",""Ev5""]",cap1,v_96dlvQbYEds_seg_20_30
"First, A man in a black jacket is punching a man in a plaid jacket in the face. Then, A man in a black jacket is hitting a man in a plaid jacket violently in the stomach with his knee.","First, A man in a black jacket is hitting a man in a plaid jacket violently in the stomach with his knee. Then, A man in a black jacket is punching a man in a plaid jacket in the face.","[""Ev2"",""Ev4""]",cap1,v_BkNCfTfR6fQ_seg_90_100
"First, In a house, a curly-haired man is pointing behind him at something outside. Then, In a living room, the curly-haired man touches the man in a black t-shirt as a greeting.","First, In a living room, the curly-haired man touches the man in a black t-shirt as a greeting. Then, In a house, a curly-haired man is pointing behind him at something outside.","[""Ev2"",""Ev5""]",cap1,v_n-omBTsCIDE_seg_25_35
"First, A man in a white coat is carefully setting food on a plate. Then, A man in a suit is eating food at a counter.","First, A man in a suit is eating food at a counter. Then, A man in a white coat is carefully setting food on a plate.","[""Ev3"",""Ev5""]",cap1,v_eF9nKXO2Zdg_seg_130_140
"First, On stage, a man with a pierced ear hugs a comedian to comfort him. Then, On stage, the comedian's hand is trembling with a long hand shake combo.","First, On stage, the comedian's hand is trembling with a long hand shake combo. Then, On stage, a man with a pierced ear hugs a comedian to comfort him.","[""Ev2"",""Ev4""]",cap1,v_3tXDymBcnJY_seg_115_125
"First, A waiter is placing a creamer at a diner. Then, In a diner, a black man is staring at a waiter.","First, In a diner, a black man is staring at a waiter. Then, A waiter is placing a creamer at a diner.","[""Ev1"",""Ev5""]",cap1,v_12iewuXNhbE_seg_70_80
"First, An old woman in a brown vest carefully grabs a bowl from the kitchen cabinet while holding a plastic bag. Then, An old woman in brown vest sets the bowl on the table in front of the man.","First, An old woman in brown vest sets the bowl on the table in front of the man. Then, An old woman in a brown vest carefully grabs a bowl from the kitchen cabinet while holding a plastic bag.","[""Ev3"",""Ev5""]",cap1,v_1cCEE8-jhus_seg_10_20
"First, Outside the home, the man steadily opens the car door. Then, Outside the home, the man turns his body away, intending to leave the woman.","First, Outside the home, the man turns his body away, intending to leave the woman. Then, Outside the home, the man steadily opens the car door.","[""Ev3"",""Ev5""]",cap2,v_7wYMAJSnpVo_seg_15_25
"First, People are driving a car fast on the road. Then, On the road, the car is transforming.","First, On the road, the car is transforming. Then, People are driving a car fast on the road.","[""Ev2"",""Ev5""]",cap1,v_AoB_mdZxNlY_seg_100_110
"First, By the connecting door in the hotel room, the man in the red jacket is crouching down. Then, Inside a room, a man in a dark coat is giving money to a man in a red jacket.","First, Inside a room, a man in a dark coat is giving money to a man in a red jacket. Then, By the connecting door in the hotel room, the man in the red jacket is crouching down.","[""Ev1"",""Ev4""]",cap2,v_WzBS3IIb-vg_seg_80_90
"First, Outside at night, a woman with long dark hair swipes at the large cat. Then, Outside at night, a woman with long dark hair turns her head around to look at someone.","First, Outside at night, a woman with long dark hair turns her head around to look at someone. Then, Outside at night, a woman with long dark hair swipes at the large cat.","[""Ev3"",""Ev5""]",cap1,v_uBFxCK913PM_seg_130_140
"First, In the bathroom, the man clumily grabs the telephone. Then, In the bathroom, the man quickly opens the medicine cabinet.","First, In the bathroom, the man quickly opens the medicine cabinet. Then, In the bathroom, the man clumily grabs the telephone.","[""Ev3"",""Ev5""]",cap1,v_jJ8rgMkWFWA_seg_65_75
"First, In a bar, a person wearing a silver watch is slowly lifting a drink from the bar to their mouth. Then, A person wearing a silver watch quickly grabs the money from the table.","First, A person wearing a silver watch quickly grabs the money from the table. Then, In a bar, a person wearing a silver watch is slowly lifting a drink from the bar to their mouth.","[""Ev3"",""Ev5""]",cap1,v_IOK6qpQ1vg0_seg_25_35
"First, On the roof top, the boy watches as the girl walks away. Then, The boy is crouching down next to the girl.","First, The boy is crouching down next to the girl. Then, On the roof top, the boy watches as the girl walks away.","[""Ev1"",""Ev4""]",cap1,v_THe7-5-D-gM_seg_60_70
"First, Outside the house, an old man with short hair is aiming his rifle at a man with black hair. Then, Outside the house, an old man with short hair shoots a bullet through the body of a man with black hair.","First, Outside the house, an old man with short hair shoots a bullet through the body of a man with black hair. Then, Outside the house, an old man with short hair is aiming his rifle at a man with black hair.","[""Ev1"",""Ev3""]",cap1,v_6lRIgVCdLP4_seg_140_150
"First, In a hatch, the woman in brown is checking the red room. Then, A man in brown is pulling the woman in brown back by her hair.","First, A man in brown is pulling the woman in brown back by her hair. Then, In a hatch, the woman in brown is checking the red room.","[""Ev2"",""Ev5""]",cap2,v_gv1nYk_OJjs_seg_25_35
"First, The blond woman is violently hitting the curly-haired woman on her body with a board. Then, Across the room, the blonde woman is facing off aggressively against the curly-haired woman.","First, Across the room, the blonde woman is facing off aggressively against the curly-haired woman. Then, The blond woman is violently hitting the curly-haired woman on her body with a board.","[""Ev3"",""Ev5""]",cap2,v_DbORPqtzyx4_seg_0_10
"First, Across a snowy field, a man with a black and red cape is hitting a woman in black with long black hair aggressively with his hand. Then, In a snowy field surrounded by mountains, a man in dark clothes without a cape catches a woman in black with long black hair, who is being thrown or handed to him by a man wearing a black and red cape.","First, In a snowy field surrounded by mountains, a man in dark clothes without a cape catches a woman in black with long black hair, who is being thrown or handed to him by a man wearing a black and red cape. Then, Across a snowy field, a man with a black and red cape is hitting a woman in black with long black hair aggressively with his hand.","[""Ev2"",""Ev4""]",cap1,v_cP7WEGuVwig_seg_70_80
"First, In a house, a duck is shaking violently due to an earthquake. Then, In a house, a duck is climbing up a chair.","First, In a house, a duck is climbing up a chair. Then, In a house, a duck is shaking violently due to an earthquake.","[""Ev2"",""Ev5""]",cap2,v_5ZXyC0SDHNw_seg_95_105
"First, On the street, a car is smoldering. Then, On the street, a car is shaking a cord as it pulls.","First, On the street, a car is shaking a cord as it pulls. Then, On the street, a car is smoldering.","[""Ev1"",""Ev4""]",cap1,v_G76ThtqLvWk_seg_100_110
"First, In a church, a man in a leather vest is pushing a man with long hair out the window in an attempt to kill him. Then, In a church, the man in a leather vest jumps out the window.","First, In a church, the man in a leather vest jumps out the window. Then, In a church, a man in a leather vest is pushing a man with long hair out the window in an attempt to kill him.","[""Ev3"",""Ev5""]",cap1,v_FX4J_vERu9I_seg_110_120
"First, A person in a red and blue uniform kicks a bald man in the chest. Then, On a ferry, the person in a red and blue uniform ducks down.","First, On a ferry, the person in a red and blue uniform ducks down. Then, A person in a red and blue uniform kicks a bald man in the chest.","[""Ev1"",""Ev3""]",cap1,v_ORrQKFliVLM_seg_10_20
"First, On a highway, a man in a green coat points up at a man in a tan coat. Then, On a highway, a man in a green coat slaps the truck with his hand, to his side.","First, On a highway, a man in a green coat slaps the truck with his hand, to his side. Then, On a highway, a man in a green coat points up at a man in a tan coat.","[""Ev1"",""Ev3""]",cap2,v_xkNNB9f_3Mc_seg_35_45
